title,date,article_body,link,category,summary,company_name,funds
"HDI’s SupportWorld Live 2023 Offers Five Inspiring Keynote Presentations that Encourage Organizational Excellence, Leadership and a Productive Culture",03/08/2023 - 10:00 AM,"SAN FRANCISCO--(BUSINESS WIRE)--HDI, the leading organization dedicated to elevating technical support and service management across the enterprise, today announces SupportWorld Live will present five inspiring keynote presentations to the technical support and service management industry. The event will take place April 30 - May 5, 2023 at the MGM Grand in Las Vegas, Nevada. Register here and save $400 off a conference pass with promo code WORLD.",https://www.businesswire.com/news/home/20230308005183/en,Conference News,"SAN FRANCISCO--(BUSINESS WIRE)--HDI, the leading organization dedicated to elevating technical support and service management across the enterprise, today announces SupportWorld Live will present five inspiring keynote presentations to the technical support and service management industry.The event will take place April 30 - May 5, 2023 at the MGM Grand in Las Vegas, Nevada.","['SAN FRANCISCO--(BUSINESS WIRE)--HDI', 'SupportWorld Live', 'the MGM Grand']",['400']
SXSW Taps Airship Again to Power Critical Experiences in its Official 2023 SXSW GO Mobile App,03/08/2023 - 09:00 AM,"The SXSW GO mobile app is the official mobile app for getting the most out of attending SXSW 2023; for more than a decade, Airship has helped SXSW bring their mobile app experience to life. (Graphic: Business Wire)",https://www.businesswire.com/news/home/20230308005257/en,Conference News,"The SXSW GO mobile app is the official mobile app for getting the most out of attending SXSW 2023; for more than a decade, Airship has helped SXSW bring their mobile app experience to life.(Graphic: Business Wire)","['SXSW', 'SXSW']",[]
Amylyx Pharmaceuticals to Participate in Upcoming Investor Conferences,03/08/2023 - 09:00 AM,"CAMBRIDGE, Mass.--(BUSINESS WIRE)--Amylyx Pharmaceuticals, Inc. (Nasdaq: AMLX) (“Amylyx” or the “Company”) today announced that Joshua Cohen and Justin Klee, Co-CEOs of Amylyx, will participate in the following upcoming investor conferences, which are being conducted in a virtual format:",https://www.businesswire.com/news/home/20230308005080/en,Conference News,"CAMBRIDGE, Mass.--(BUSINESS WIRE)--Amylyx Pharmaceuticals, Inc. (Nasdaq: AMLX) (“Amylyx” or the “Company”) today announced that Joshua Cohen and Justin Klee, Co-CEOs of Amylyx, will participate in the following upcoming investor conferences, which are being conducted in a virtual format:","['Pharmaceuticals, Inc.', 'Amylyx']",[]
From Spaceflight to Industry Insight: Additive Manufacturing Keynote Speakers Announced for RAPID + TCT 2023,03/08/2023 - 09:00 AM,"Robert ""Bob"" Willig, Executive Director & CEO, SME (Photo: Business Wire)",https://www.businesswire.com/news/home/20230308005133/en,Conference News,"Robert ""Bob"" Willig, Executive Director & CEO, SME (Photo: Business Wire)",['SME'],[]
CEL-SCI Multikine Phase 3 Cancer Study Shows 43% Survival Extension,03/08/2023 - 09:00 AM,"VIENNA, Va.--(BUSINESS WIRE)--CEL-SCI Corporation (NYSE American: CVM) today reported new data from its pivotal Phase 3 study, the largest study ever conducted in newly diagnosed locally advanced squamous cell carcinoma of the head and neck (SCCHN). A poster presentation titled “Leukocyte Interleukin Injection (LI) immunotherapy followed by radiotherapy extends overall survival (OS) in treatment naïve locally advanced primary squamous cell carcinoma of the head & neck: the IT-MATTERS Study” was delivered by Eyal Talor, Ph.D., CEL-SCI’s Chief Scientific Officer on March 8, 2023 at the 10th European Congress on Head & Neck Oncology (ECHNO) in Lisbon, Portugal.",https://www.businesswire.com/news/home/20230308005178/en,Conference News,"VIENNA, Va.--(BUSINESS WIRE)--CEL-SCI Corporation (NYSE American: CVM) today reported new data from its pivotal Phase 3 study, the largest study ever conducted in newly diagnosed locally advanced squamous cell carcinoma of the head and neck (SCCHN).A poster presentation titled “Leukocyte Interleukin Injection (LI) immunotherapy followed by radiotherapy extends overall survival (OS) in treatment naïve locally advanced primary squamous cell carcinoma of the head & neck: the IT-MATTERS Study” was delivered by Eyal Talor, Ph.D., CEL-SCI’s Chief Scientific Officer on March 8, 2023 at the 10th European Congress on Head & Neck Oncology (ECHNO) in Lisbon, Portugal.","['Va.--(BUSINESS WIRE)--CEL-SCI Corporation', 'Eyal Talor']",[]
System1 to Participate in the D.A. Davidson 6th Annual Consumer Growth Conference,03/08/2023 - 09:00 AM,"LOS ANGELES--(BUSINESS WIRE)--System1, Inc. (NYSE: SST) (“System1” or the “Company”), an omnichannel customer acquisition marketing platform, announced today that the Company will participate in the D.A. Davidson 6th Annual Consumer Growth Conference on Tuesday, March 21, 2023 in New York, NY. Management will be available for meetings during the conference.",https://www.businesswire.com/news/home/20230308005192/en,Conference News,"LOS ANGELES--(BUSINESS WIRE)--System1, Inc. (NYSE: SST) (“System1” or the “Company”), an omnichannel customer acquisition marketing platform, announced today that the Company will participate in the D.A.Davidson 6th Annual Consumer Growth Conference on Tuesday, March 21, 2023 in New York, NY.","['LOS', 'WIRE)--System1, Inc. (', 'NYSE', 'Company', 'NY']",[]
Skechers to Present at the UBS Global Consumer and Retail Conference on March 15th,03/08/2023 - 09:00 AM,"LOS ANGELES--(BUSINESS WIRE)--Skechers U.S.A., Inc. (“Skechers” or the “Company”) (NYSE:SKX), The Comfort Technology Company™ and a global footwear leader, today announced that John Vandemore, Chief Financial Officer, will participate in a fireside chat at the UBS Global Consumer and Retail Conference in New York City on Wednesday, March 15, 2023 at 10:00 a.m. ET.",https://www.businesswire.com/news/home/20230308005002/en,Conference News,"LOS ANGELES--(BUSINESS WIRE)--Skechers U.S.A., Inc. (“Skechers” or the “Company”) (NYSE:SKX), The Comfort Technology Company™ and a global footwear leader, today announced that John Vandemore, Chief Financial Officer, will participate in a fireside chat at the UBS Global Consumer and Retail Conference in New York City on Wednesday, March 15, 2023 at 10:00 a.m.ET.","['LOS', 'U.S.A., Inc.', 'NYSE', 'The Comfort Technology Company']",[]
Welcome to the New Era of Experience Management: Qualtrics XM for Frontlines,03/08/2023 - 09:00 AM,"SALT LAKE CITY--(BUSINESS WIRE)--QUALTRICS X4 – Qualtrics (Nasdaq: XM), the leader and creator of the experience management category, today unveiled a set of new purpose-built applications designed for the frontline—every intersection between a customer and a company––digital or physical. These innovations put the power of experience management in the hands of the people who have the greatest impact on the customer and employee experience—contact center agents, digital teams and all of the people managers in an organization—enabling them to act with empathy in real time.",https://www.businesswire.com/news/home/20230308005102/en,Conference News,"SALT LAKE CITY--(BUSINESS WIRE)--QUALTRICS X4 – Qualtrics (Nasdaq: XM), the leader and creator of the experience management category, today unveiled a set of new purpose-built applications designed for the frontline—every intersection between a customer and a company––digital or physical.These innovations put the power of experience management in the hands of the people who have the greatest impact on the customer and employee experience—contact center agents, digital teams and all of the people managers in an organization—enabling them to act with empathy in real time.",['SALT LAKE'],[]
"Powered by Experience iD, Qualtrics Frontline Innovations Bring Digital Behavioral Data Natively to the World’s Leading Experience Management Platform",03/08/2023 - 09:00 AM,"SALT LAKE CITY--(BUSINESS WIRE)--QUALTRICS X4 – Qualtrics (Nasdaq: XM), the leader and creator of the experience management category, today announced two new Frontline Digital solutions—Customer Journey Optimizer and Digital Experience Analytics. These new solutions capture billions of data points based on customer behavior across human and digital touchpoints like customer service calls, website visits, or social media engagements, and use artificial intelligence to identify the biggest sources of frustration and satisfaction to help teams prioritize the right actions to take to improve their customer experiences.",https://www.businesswire.com/news/home/20230308005104/en,Conference News,"SALT LAKE CITY--(BUSINESS WIRE)--QUALTRICS X4 – Qualtrics (Nasdaq: XM), the leader and creator of the experience management category, today announced two new Frontline Digital solutions—Customer Journey Optimizer and Digital Experience Analytics.These new solutions capture billions of data points based on customer behavior across human and digital touchpoints like customer service calls, website visits, or social media engagements, and use artificial intelligence to identify the biggest sources of frustration and satisfaction to help teams prioritize the right actions to take to improve their customer experiences.","['SALT LAKE', 'Digital Experience Analytics']",[]
New Qualtrics Frontline Care Solutions Empower Customer Service Agents and Managers with Qualtrics AI and Real-Time Data,03/08/2023 - 09:00 AM,"SALT LAKE CITY--(BUSINESS WIRE)--QUALTRICS X4 -- Qualtrics (Nasdaq: XM), the leader and creator of the experience management category, today announced new purpose-built solutions that leverage the power of Qualtrics AI and real-time analytics to boost agent effectiveness, deliver better customer support across the frontline and drive down operational costs. These solutions are powered by Qualtrics’ unique ability to collect data from every human and digital touchpoint on the frontline and apply Qualtrics AI to surface points of friction, and trigger real-time action and coaching based on this unique combination of sentiment, behavioral and operational feedback.",https://www.businesswire.com/news/home/20230308005106/en,Conference News,"SALT LAKE CITY--(BUSINESS WIRE)--QUALTRICS X4 -- Qualtrics (Nasdaq: XM), the leader and creator of the experience management category, today announced new purpose-built solutions that leverage the power of Qualtrics AI and real-time analytics to boost agent effectiveness, deliver better customer support across the frontline and drive down operational costs.These solutions are powered by Qualtrics’ unique ability to collect data from every human and digital touchpoint on the frontline and apply Qualtrics AI to surface points of friction, and trigger real-time action and coaching based on this unique combination of sentiment, behavioral and operational feedback.","['SALT LAKE', 'WIRE)--QUALTRICS X4 -- Qualtrics', 'Qualtrics AI', 'Qualtrics', 'Qualtrics AI']",[]
Modivcare to Present at the Oppenheimer 33rd Annual Healthcare Conference,03/08/2023 - 09:00 AM,"DENVER--(BUSINESS WIRE)--Modivcare Inc. (the “Company” or “Modivcare”) (Nasdaq: MODV), a technology-enabled healthcare services company that provides a platform of integrated supportive care solutions focused on improving health outcomes, today announced that Heath Sampson, Modivcare’s President and Chief Executive Officer, is scheduled to participate in a virtual presentation at the Oppenheimer 33rd Annual Healthcare Conference on Tuesday, March 14, 2023, at 4:00 p.m. Eastern Time. Management will also host virtual investor meetings throughout the day.",https://www.businesswire.com/news/home/20230308005042/en,Conference News,"DENVER--(BUSINESS WIRE)--Modivcare Inc. (the “Company” or “Modivcare”) (Nasdaq: MODV), a technology-enabled healthcare services company that provides a platform of integrated supportive care solutions focused on improving health outcomes, today announced that Heath Sampson, Modivcare’s President and Chief Executive Officer, is scheduled to participate in a virtual presentation at the Oppenheimer 33rd Annual Healthcare Conference on Tuesday, March 14, 2023, at 4:00 p.m. Eastern Time.Management will also host virtual investor meetings throughout the day.","['DENVER--(BUSINESS WIRE)--Modivcare Inc.', 'Oppenheimer']",[]
